gene_id	lib_1	lib_2	lib_3	lib_4
gene_98	0	0	0	0
gene_99	0	0	0	0
gene_100	0	0	0	0
gene_101	0	0	0	0
gene_102	0	0	0	0
gene_103	0	0	0	0
gene_104	0	0	0	0
gene_105	0	0	0	0
gene_106	0	0	0	0
gene_107	0	0	0	0
gene_108	0	0	0	0
gene_109	0	0	0	0
gene_110	0	0	0	0
gene_111	0	0	0	0
gene_112	0	0	0	0
gene_113	0	0	0	0
gene_114	0	0	0	0
gene_115	0	0	0	0
gene_116	0	0	0	0
gene_117	0	0	0	0
gene_118	0	0	0	0
gene_119	0	0	0	0
gene_120	0	0	0	0
gene_121	0	0	0	0
gene_122	0	0	0	0
gene_123	0	0	0	0
gene_124	0	0	0	0
gene_125	0	0	0	0
gene_126	0	0	0	0
gene_127	0	0	0	0
gene_128	0	0	0	0
gene_129	0	0	0	0
gene_130	0	0	0	0
gene_131	0	0	0	0
gene_132	0	0	0	0
gene_133	0	0	0	0
gene_134	0	0	0	0
gene_135	0	0	0	0
gene_136	0	0	0	0
gene_137	0	0	0	0
gene_138	0	0	0	0
gene_139	0	0	0	0
gene_140	0	0	0	0
gene_141	0	0	0	0
gene_142	0	0	0	0
gene_143	0	0	0	0
gene_144	0	0	0	0
gene_145	0	0	0	0
gene_146	0	0	0	0
gene_147	0	0	0	0
gene_148	0	0	0	0
gene_149	0	0	0	0
gene_150	0	0	0	0
gene_151	0	0	0	0
gene_152	0	0	0	0
gene_153	0	0	0	0
gene_154	0	0	0	0
gene_155	0	0	0	0
gene_156	0	0	0	0
gene_157	0	0	0	0
gene_158	0	0	0	0
gene_159	0	0	0	0
gene_160	0	0	0	0
gene_161	0	0	0	0
gene_162	0	0	0	0
gene_163	0	0	0	0
gene_164	0	0	0	0
gene_165	0	0	0	0
gene_166	0	0	0	0
gene_167	0	0	0	0
gene_168	0	0	0	0
gene_169	0	0	0	0
gene_170	0	0	0	0
gene_171	0	0	0	0
gene_172	0	0	0	0
gene_173	0	0	0	0
gene_174	0	0	0	0
gene_175	0	0	0	0
gene_176	0	0	0	0
gene_177	0	0	0	0
gene_178	0	0	0	0
gene_179	0	0	0	0
gene_180	0	0	0	0
gene_181	0	0	0	0
gene_182	0	0	0	0
gene_183	0	0	0	0
gene_184	0	0	0	0
gene_185	0	0	0	0
gene_186	0	0	0	0
gene_187	0	0	0	0
gene_188	0	0	0	0
gene_189	0	0	0	0
gene_190	0	0	0	0
gene_191	0	0	0	0
gene_192	0	0	0	0
gene_193	0	0	0	0
gene_194	0	0	0	0
gene_195	0	0	0	0
gene_196	0	0	0	0
gene_197	0	0	0	0
gene_198	0	0	0	0
gene_199	0	0	0	0
gene_200	0	0	0	0
gene_201	0	0	0	0
gene_202	0	0	0	0
gene_203	0	0	0	0
gene_204	0	0	0	0
gene_205	0	0	0	0
gene_206	0	0	0	0
gene_207	0	0	0	0
gene_208	0	0	0	0
gene_209	0	0	0	0
gene_210	0	0	0	0
gene_211	0	0	0	0
gene_212	0	0	0	0
gene_213	0	0	0	0
gene_214	0	0	0	0
gene_215	0	0	0	0
gene_216	0	0	0	0
gene_217	0	0	0	0
gene_218	0	0	0	0
gene_219	0	0	0	0
gene_220	0	0	0	0
gene_221	0	0	0	0
gene_222	0	0	0	0
gene_223	0	0	0	0
gene_224	0	0	0	0
gene_225	0	0	0	0
gene_226	0	0	0	0
gene_227	0	0	0	0
gene_228	0	0	0	0
gene_229	0	0	0	0
gene_230	0	0	0	0
gene_231	0	0	0	0
gene_232	0	0	0	0
gene_233	0	0	0	0
gene_234	0	0	0	0
gene_235	0	0	0	0
gene_236	0	0	0	0
gene_237	0	0	0	0
gene_238	0	0	0	0
gene_239	0	0	0	0
gene_240	0	0	0	0
gene_241	0	0	0	0
gene_242	0	0	0	0
gene_243	0	0	0	0
gene_244	0	0	0	0
gene_245	0	0	0	0
gene_246	0	0	0	0
gene_247	0	0	0	0
gene_248	0	0	0	0
gene_249	0	0	0	0
gene_250	0	0	0	0
gene_251	0	0	0	0
gene_252	0	0	0	0
gene_253	0	0	0	0
gene_254	0	0	0	0
gene_255	0	0	0	0
gene_256	0	0	0	0
gene_257	0	0	0	0
gene_258	0	0	0	0
gene_259	0	0	0	0
gene_260	0	0	0	0
gene_261	0	0	0	0
gene_262	0	0	0	0
gene_263	0	0	0	0
gene_264	0	0	0	0
gene_265	0	0	0	0
gene_266	0	0	0	0
gene_267	0	0	0	0
gene_268	0	0	0	0
gene_269	0	0	0	0
gene_270	0	0	0	0
gene_271	0	0	0	0
gene_272	0	0	0	0
gene_273	0	0	0	0
gene_274	0	0	0	0
gene_275	0	0	0	0
gene_276	0	0	0	0
gene_277	0	0	0	0
gene_278	0	0	0	0
gene_279	0	0	0	0
gene_280	0	0	0	0
gene_281	0	0	0	0
gene_282	0	0	0	0
gene_283	0	0	0	0
gene_284	0	0	0	0
gene_285	0	0	0	0
gene_286	0	0	0	0
gene_287	0	0	0	0
gene_288	0	0	0	0
gene_289	0	0	0	0
gene_290	0	0	0	0
gene_291	0	0	0	0
gene_292	0	0	0	0
gene_293	0	0	0	0
gene_294	0	0	0	0
gene_295	0	0	0	0
gene_296	0	0	0	0
gene_297	0	0	0	0
gene_298	0	0	0	0
gene_299	0	0	0	0
gene_300	0	0	0	0
gene_301	0	0	0	0
gene_302	0	0	0	0
gene_303	0	0	0	0
gene_304	0	0	0	0
gene_305	0	0	0	0
gene_306	0	0	0	0
gene_307	0	0	0	0
gene_308	0	0	0	0
gene_309	0	0	0	0
gene_310	0	0	0	0
gene_311	0	0	0	0
gene_312	0	0	0	0
gene_313	0	0	0	0
gene_314	0	0	0	0
gene_315	0	0	0	0
gene_316	0	0	0	0
gene_317	0	0	0	0
gene_318	0	0	0	0
gene_319	0	0	0	0
gene_320	0	0	0	0
gene_321	0	0	0	0
gene_322	0	0	0	0
gene_323	0	0	0	0
gene_324	0	0	0	0
gene_325	0	0	0	0
gene_326	0	0	0	0
gene_327	0	0	0	0
gene_328	0	0	0	0
gene_329	0	0	0	0
gene_330	0	0	0	0
gene_331	0	0	0	0
gene_332	0	0	0	0
gene_333	0	0	0	0
gene_334	0	0	0	0
gene_335	0	0	0	0
gene_336	0	0	0	0
gene_337	0	0	0	0
gene_338	0	0	0	0
gene_339	0	0	0	0
gene_340	0	0	0	0
gene_341	0	0	0	0
gene_342	0	0	0	0
gene_343	0	0	0	0
gene_344	0	0	0	0
gene_345	0	0	0	0
gene_346	0	0	0	0
gene_347	0	0	0	0
gene_348	0	0	0	0
gene_349	0	0	0	0
gene_350	0	0	0	0
gene_351	0	0	0	0
gene_352	0	0	0	0
gene_353	0	0	0	0
gene_354	0	0	0	0
gene_355	0	0	0	0
gene_356	0	0	0	0
gene_357	0	0	0	0
gene_358	0	0	0	0
gene_359	0	0	0	0
gene_360	0	0	0	0
gene_361	0	0	0	0
gene_362	0	0	0	0
gene_363	0	0	0	0
gene_364	0	0	0	0
gene_365	0	0	0	0
gene_366	0	0	0	0
gene_367	0	0	0	0
gene_368	0	0	0	0
gene_369	0	0	0	0
gene_370	0	0	0	0
gene_371	0	0	0	0
gene_372	0	0	0	0
gene_373	0	0	0	0
gene_374	0	0	0	0
gene_375	0	0	0	0
gene_376	0	0	0	0
gene_377	0	0	0	0
gene_378	0	0	0	0
gene_379	0	0	0	0
gene_380	0	0	0	0
gene_381	0	0	0	0
gene_382	0	0	0	0
gene_383	0	0	0	0
gene_384	0	0	0	0
gene_385	0	0	0	0
gene_386	0	0	0	0
gene_387	0	0	0	0
gene_388	0	0	0	0
gene_389	0	0	0	0
gene_390	0	0	0	0
gene_391	0	0	0	0
gene_392	0	0	0	0
gene_393	0	0	0	0
gene_394	0	0	0	0
gene_395	0	0	0	0
gene_396	0	0	0	0
gene_397	0	0	0	0
gene_398	0	0	0	0
gene_399	0	0	0	0
gene_400	0	0	0	0
gene_401	0	0	0	0
gene_402	0	0	0	0
gene_403	0	0	0	0
gene_404	0	0	0	0
gene_405	0	0	0	0
gene_406	0	0	0	0
gene_407	0	0	0	0
gene_408	0	0	0	0
gene_409	0	0	0	0
gene_410	0	0	0	0
gene_411	0	0	0	0
gene_412	0	0	0	0
gene_413	0	0	0	0
gene_414	0	0	0	0
gene_415	0	0	0	0
gene_416	0	0	0	0
gene_417	0	0	0	0
gene_418	0	0	0	0
gene_419	0	0	0	0
gene_420	0	0	0	0
gene_421	0	0	0	0
gene_422	0	0	0	0
gene_423	0	0	0	0
gene_424	0	0	0	0
gene_425	0	0	0	0
gene_426	0	0	0	0
gene_427	0	0	0	0
gene_428	0	0	0	0
gene_429	0	0	0	0
gene_430	0	0	0	0
gene_431	0	0	0	0
gene_432	0	0	0	0
gene_433	0	0	0	0
gene_434	0	0	0	0
gene_435	0	0	0	0
gene_436	0	0	0	0
gene_437	0	0	0	0
gene_438	0	0	0	0
gene_439	0	0	0	0
gene_440	0	0	0	0
gene_441	0	0	0	0
gene_442	0	0	0	0
gene_443	0	0	0	0
gene_444	0	0	0	0
gene_445	0	0	0	0
gene_446	0	0	0	0
gene_447	0	0	0	0
gene_448	0	0	0	0
gene_449	0	0	0	0
gene_450	0	0	0	0
gene_451	0	0	0	0
gene_452	0	0	0	0
gene_453	0	0	0	0
gene_454	0	0	0	0
gene_455	0	0	0	0
gene_456	0	0	0	0
gene_457	0	0	0	0
gene_458	0	0	0	0
gene_459	0	0	0	0
gene_460	0	0	0	0
gene_461	0	0	0	0
gene_462	0	0	0	0
gene_463	0	0	0	0
gene_464	0	0	0	0
gene_465	0	0	0	0
gene_466	0	0	0	0
gene_467	0	0	0	0
gene_468	0	0	0	0
gene_469	0	0	0	0
gene_470	0	0	0	0
gene_471	0	0	0	0
gene_472	0	0	0	0
gene_473	0	0	0	0
gene_474	0	0	0	0
gene_475	0	0	0	0
gene_476	0	0	0	0
gene_477	0	0	0	0
gene_478	0	0	0	0
gene_479	0	0	0	0
gene_480	0	0	0	0
gene_481	0	0	0	0
gene_482	0	0	0	0
gene_483	0	0	0	0
gene_484	0	0	0	0
gene_485	0	0	0	0
gene_486	0	0	0	0
gene_487	0	0	0	0
gene_488	0	0	0	0
gene_489	0	0	0	0
gene_490	0	0	0	0
gene_491	0	0	0	0
gene_492	0	0	0	0
gene_493	0	0	0	0
gene_494	0	0	0	0
gene_495	0	0	0	0
gene_496	0	0	0	0
gene_497	0	0	0	0
gene_498	0	0	0	0
gene_499	0	0	0	0
gene_500	0	0	0	0
gene_501	0	0	0	0
gene_502	0	0	0	0
gene_503	0	0	0	0
gene_504	0	0	0	0
gene_505	0	0	0	0
gene_506	0	0	0	0
gene_507	0	0	0	0
gene_508	0	0	0	0
gene_509	0	0	0	0
gene_510	0	0	0	0
gene_511	0	0	0	0
gene_512	0	0	0	0
gene_513	0	0	0	0
gene_514	0	0	0	0
gene_515	0	0	0	0
gene_516	0	0	0	0
gene_517	0	0	0	0
gene_518	0	0	0	0
gene_519	0	0	0	0
gene_520	0	0	0	0
gene_521	0	0	0	0
gene_522	0	0	0	0
gene_523	0	0	0	0
gene_524	0	0	0	0
gene_525	0	0	0	0
gene_526	0	0	0	0
gene_527	0	0	0	0
gene_528	0	0	0	0
gene_529	0	0	0	0
gene_530	0	0	0	0
gene_531	0	0	0	0
gene_532	0	0	0	0
gene_533	0	0	0	0
gene_534	0	0	0	0
gene_535	0	0	0	0
gene_536	0	0	0	0
gene_537	0	0	0	0
gene_538	0	0	0	0
gene_539	0	0	0	0
gene_540	0	0	0	0
gene_541	0	0	0	0
gene_542	0	0	0	0
gene_543	0	0	0	0
gene_544	0	0	0	0
gene_545	0	0	0	0
gene_546	0	0	0	0
gene_547	0	0	0	0
gene_548	0	0	0	0
gene_549	0	0	0	0
gene_550	0	0	0	0
gene_551	0	0	0	0
gene_552	0	0	0	0
gene_553	0	0	0	0
gene_554	0	0	0	0
gene_555	0	0	0	0
gene_556	0	0	0	0
gene_557	0	0	0	0
gene_558	0	0	0	0
gene_559	0	0	0	0
gene_560	0	0	0	0
gene_561	0	0	0	0
gene_562	0	0	0	0
gene_563	0	0	0	0
gene_564	0	0	0	0
gene_565	0	0	0	0
gene_566	0	0	0	0
gene_567	0	0	0	0
gene_568	0	0	0	0
gene_569	0	0	0	0
gene_570	0	0	0	0
gene_571	0	0	0	0
gene_572	0	0	0	0
gene_573	0	0	0	0
gene_574	0	0	0	0
gene_575	0	0	0	0
gene_576	0	0	0	0
gene_577	0	0	0	0
gene_578	0	0	0	0
gene_579	0	0	0	0
gene_580	0	0	0	0
gene_581	0	0	0	0
gene_582	0	0	0	0
gene_583	0	0	0	0
gene_584	0	0	0	0
gene_585	0	0	0	0
gene_586	0	0	0	0
gene_587	0	0	0	0
gene_588	0	0	0	0
gene_589	0	0	0	0
gene_590	0	0	0	0
gene_591	0	0	0	0
gene_592	0	0	0	0
gene_593	0	0	0	0
gene_594	0	0	0	0
gene_595	0	0	0	0
gene_596	0	0	0	0
gene_597	0	0	0	0
gene_598	0	0	0	0
gene_599	0	0	0	0
gene_600	0	0	0	0
gene_601	0	0	0	0
gene_602	0	0	0	0
gene_603	0	0	0	0
gene_604	0	0	0	0
gene_605	0	0	0	0
gene_606	0	0	0	0
gene_607	0	0	0	0
gene_608	0	0	0	0
gene_609	0	0	0	0
gene_610	0	0	0	0
gene_611	0	0	0	0
gene_612	0	0	0	0
gene_613	0	0	0	0
gene_614	0	0	0	0
gene_615	0	0	0	0
gene_616	0	0	0	0
gene_617	0	0	0	0
gene_618	0	0	0	0
gene_619	0	0	0	0
gene_620	0	0	0	0
gene_621	0	0	0	0
gene_622	0	0	0	0
gene_623	0	0	0	0
gene_624	0	0	0	0
gene_625	0	0	0	0
gene_626	0	0	0	0
gene_627	0	0	0	0
gene_628	0	0	0	0
gene_629	0	0	0	0
gene_630	0	0	0	0
gene_631	0	0	0	0
gene_632	0	0	0	0
gene_633	0	0	0	0
gene_634	0	0	0	0
gene_635	0	0	0	0
gene_636	0	0	0	0
gene_637	0	0	0	0
gene_638	0	0	0	0
gene_639	0	0	0	0
gene_640	0	0	0	0
gene_641	0	0	0	0
gene_642	0	0	0	0
gene_643	0	0	0	0
gene_644	0	0	0	0
gene_645	0	0	0	0
gene_646	0	0	0	0
gene_647	0	0	0	0
gene_648	0	0	0	0
gene_649	0	0	0	0
gene_650	0	0	0	0
gene_651	0	0	0	0
gene_652	0	0	0	0
gene_653	0	0	0	0
gene_654	0	0	0	0
gene_655	0	0	0	0
gene_656	0	0	0	0
gene_657	0	0	0	0
gene_658	0	0	0	0
gene_659	0	0	0	0
gene_660	0	0	0	0
gene_661	0	0	0	0
gene_662	0	0	0	0
gene_663	0	0	0	0
gene_664	0	0	0	0
gene_665	0	0	0	0
gene_666	0	0	0	0
gene_667	0	0	0	0
gene_668	0	0	0	0
gene_669	0	0	0	0
gene_670	0	0	0	0
gene_671	0	0	0	0
gene_672	0	0	0	0
gene_673	0	0	0	0
gene_674	0	0	0	0
gene_675	0	0	0	0
gene_676	0	0	0	0
gene_677	0	0	0	0
gene_678	0	0	0	0
gene_679	0	0	0	0
gene_680	0	0	0	0
gene_681	0	0	0	0
gene_682	0	0	0	0
gene_683	0	0	0	0
gene_684	0	0	0	0
gene_685	0	0	0	0
gene_686	0	0	0	0
gene_687	0	0	0	0
gene_688	0	0	0	0
gene_689	0	0	0	0
gene_690	0	0	0	0
gene_691	0	0	0	0
gene_692	0	0	0	0
gene_693	0	0	0	0
gene_694	0	0	0	0
gene_695	0	0	0	0
gene_696	0	0	0	0
gene_697	0	0	0	0
gene_698	0	0	0	0
gene_699	0	0	0	0
gene_700	0	0	0	0
gene_701	0	0	0	0
gene_702	0	0	0	0
gene_703	0	0	0	0
gene_704	0	0	0	0
gene_705	0	0	0	0
gene_706	0	0	0	0
gene_707	0	0	0	0
gene_708	0	0	0	0
gene_709	0	0	0	0
gene_710	0	0	0	0
gene_711	0	0	0	0
gene_712	0	0	0	0
gene_713	0	0	0	0
gene_714	0	0	0	0
gene_715	0	0	0	0
gene_716	0	0	0	0
gene_717	0	0	0	0
gene_718	0	0	0	0
gene_719	0	0	0	0
gene_720	0	0	0	0
gene_721	0	0	0	0
gene_722	0	0	0	0
gene_723	0	0	0	0
gene_724	0	0	0	0
gene_725	0	0	0	0
gene_726	0	0	0	0
gene_727	0	0	0	0
gene_728	0	0	0	0
gene_729	0	0	0	0
gene_730	0	0	0	0
gene_731	0	0	0	0
gene_732	0	0	0	0
gene_733	0	0	0	0
gene_734	0	0	0	0
gene_735	0	0	0	0
gene_736	0	0	0	0
gene_737	0	0	0	0
gene_738	0	0	0	0
gene_739	0	0	0	0
gene_740	0	0	0	0
gene_741	0	0	0	0
gene_742	0	0	0	0
gene_743	0	0	0	0
gene_744	0	0	0	0
gene_745	0	0	0	0
gene_746	0	0	0	0
gene_747	0	0	0	0
gene_748	0	0	0	0
gene_749	0	0	0	0
gene_750	0	0	0	0
gene_751	0	0	0	0
gene_752	0	0	0	0
gene_753	0	0	0	0
gene_754	0	0	0	0
gene_755	0	0	0	0
gene_756	0	0	0	0
gene_757	0	0	0	0
gene_758	0	0	0	0
gene_759	0	0	0	0
gene_760	0	0	0	0
gene_761	0	0	0	0
gene_762	0	0	0	0
gene_763	0	0	0	0
gene_764	0	0	0	0
gene_765	0	0	0	0
gene_766	0	0	0	0
gene_767	0	0	0	0
gene_768	0	0	0	0
gene_769	0	0	0	0
gene_770	0	0	0	0
gene_771	0	0	0	0
gene_772	0	0	0	0
gene_773	0	0	0	0
gene_774	0	0	0	0
gene_775	0	0	0	0
gene_776	0	0	0	0
gene_777	0	0	0	0
gene_778	0	0	0	0
gene_779	0	0	0	0
gene_780	0	0	0	0
gene_781	0	0	0	0
gene_782	0	0	0	0
gene_783	0	0	0	0
gene_784	0	0	0	0
gene_785	0	0	0	0
gene_786	0	0	0	0
gene_787	0	0	0	0
gene_788	0	0	0	0
gene_789	0	0	0	0
gene_790	0	0	0	0
gene_791	0	0	0	0
gene_792	0	0	0	0
gene_793	0	0	0	0
gene_794	0	0	0	0
gene_795	0	0	0	0
gene_796	0	0	0	0
gene_797	0	0	0	0
gene_798	0	0	0	0
gene_799	0	0	0	0
gene_800	0	0	0	0
gene_801	0	0	0	0
gene_802	0	0	0	0
gene_803	0	0	0	0
gene_804	0	0	0	0
gene_805	0	0	0	0
gene_806	0	0	0	0
gene_807	0	0	0	0
gene_808	0.657655441736002	0.734367094728427	0.80912119301431	0.464461445957684
gene_809	0	0	0	0
gene_810	3.2924669137189	0.166957334329285	0.369733730365652	0
gene_811	0	0	0	0
gene_812	2.84129672572704	2.41140335763767	1.9529616570356	5.8389604456456
gene_813	0	0	4.52871072031011e-05	0
gene_814	0.117035883968181	0.0669960771307947	0.11687189886927	0.0254204627830983
gene_815	0.274776929082302	0.449337258501571	0.183894624464325	0.304044559349838
gene_816	3.11811296520605	3.28203359291145	3.11012959613659	2.35688297917635
gene_817	0.14041418207169	0	0.0537471109837171	0.356350178092271
gene_818	0.051432519953962	0.0859340256949744	0.0661531133348054	0
gene_819	0	0.097183870240593	0.0332429767962452	0.650968877560992
gene_820	0.293842492314594	0.496750239811473	0.311908662835063	0.296658780804106
gene_821	0.822569005279528	1.75241343657154	0.830662674984101	0.653584686609022
gene_822	0.566354909185457	0.325216120835221	0.522053339051422	0.880717872676598
gene_823	0.0246739662033509	0.0719095952231315	0	0
gene_824	0.193284994421923	1.09656110381567	0.553328316817394	0.140286994741531
gene_825	0	0.0184682356018953	0.0895611965167626	0
gene_826	0.0858436499110703	0.0803871434629152	0.166164126798479	0.136527835244748
gene_827	0.0640985355321857	0.155499863373952	0.0139297470484834	0
gene_828	0.0173808141731665	0	0.0241057547506138	0.0322483751317007
gene_829	0.0406272403287027	0.0141139545614546	0.0166084344181354	0
gene_830	0.099060520086759	0.43682645974901	0.69840422878947	0.165582636523896
gene_831	0.235075091482921	0.103638501554806	0.200835031895628	0.0628731772200144
gene_832	0.02204731221736	0.0662668670452441	0.018699577175568	0
gene_833	0	0	0	0
gene_834	0.0135827459852229	0.183181923838391	0.176258756109817	0.281844974612234
gene_835	0.375175207693124	0.665273804654059	0.443599493877155	0.653317644250216
gene_836	0.166140443341243	0.0982788768689435	0.163484879411411	0.615475753943497
gene_837	0.377807165634471	0.350307610901089	1.15640720713046	0.729847078657031
gene_838	1.2790015425508	1.80006499755216	0.398205994180276	0.965118168553142
gene_839	0.137179489337823	0.299051966977475	0.495565099559292	0.0803589928566279
gene_840	0.412306980558594	0.235860852510124	0.324820896113093	0.294479455364695
gene_841	0.763797310105938	0.846366493290165	0.949468923576643	0.45680442777563
gene_842	0.620082032177765	0.389432258331183	0.670407192653263	0.718651881170162
gene_843	0.0590645525535159	0.0249366969023807	0.0177255158348328	0.117275424072746
gene_844	3.50587074046564	4.75592396494607	3.55185709006033	4.21160673018439
gene_845	1.38156335980958	1.92817591002126	3.18555288069989	5.50195593287629
gene_846	0.24236133175065	0.19811217918279	0.290679209227501	0
gene_847	0.835143833487047	0.733087610261067	0.850200875469238	0.872667041516428
gene_848	0	0	0	0
gene_849	1.27753317074895	0.933206886251767	1.59536188469654	1.09044429014196
gene_850	0.0489540197381057	0.00964372344533609	0.132356479108529	0
gene_851	1.04376024125278	0.392467545688708	0.839197797971231	0.311474315828708
gene_852	0.127144952322605	0.88543496370536	0.28194824239564	0.339447731907741
gene_853	0.533819539618238	1.09168834359186	1.53294027726622	0.975512289632481
gene_854	0	0	0	0.583308722884604
gene_855	0.124903486103242	1.03908289485221	0.347026305264269	1.80054536212902
gene_856	0	0.0872756288592736	0.0415939570183163	0
gene_857	0.829956832747195	0.791949399620884	1.04665960978377	0.973226995839503
gene_858	0.0865210199192096	0.0267050368065055	0.161801787389318	0.023723978167651
gene_859	0.255956132644219	0.535237889882555	0.450400000424962	0.371157948181619
gene_860	0.0334436573464977	0.908389194647034	0.452200989663811	0.176863282977753
gene_861	0.0951896188601664	0.0133307850917574	0	0.0354275446239348
gene_862	0.183703328288545	0.125580946267995	0.284043988773409	0.0882938884833338
gene_863	0.0707875538432624	0.0698980531549114	0.0811414822325277	0.435268589591531
gene_864	0.548986103011183	0.570474399404975	1.180944493005	1.02804400906486
gene_865	0	0	0	0
gene_866	0.429310023794807	0.802234027970062	0.587780017022215	0.665249195460593
gene_867	1.06953164758735	0.38573639547662	0.728909539392692	0.447368806793716
gene_868	2.05866759068797	1.87469298814565	1.40242934965034	1.56325032439858
gene_869	0	0.106571506687477	1.90867580695106	0
gene_870	0	0	0	0.00219840592170518
gene_871	0.349409894239592	0.210987324570643	0.29140469047756	0.272537468074415
gene_872	0.835128133179593	0.0989253056319154	0.322795172644924	0.207322057830641
gene_873	0.00983753046862145	0	0	0
gene_874	0.0221872858873357	0.0568246713015532	0.0435700109290505	0
gene_875	0.890467215328148	0.385692840923027	0.535373774522498	0.534824527345647
gene_876	3.38031753821566	5.95225062642178	2.36059463133857	3.59912150681448
gene_877	0	0.0310549144005644	0.0173097894033405	0
gene_878	0	0	0	0
gene_879	0.276280716125615	0.292494582890177	0.317329989321123	0.325188222358274
gene_880	0.127433003741016	0.0270998853982986	0.624887842380218	0
gene_881	1.44061153368559	1.97910192750417	1.08137794035494	3.1103183017864
gene_882	0.0417375549911673	0.00941675645934769	0.00246871320381467	0
gene_883	0.084720115949654	0	0.13365271840946	0
gene_884	0.0628818686891582	0.288209412459991	0.133803458056721	0
gene_885	6.12793205003023	0	0.0092844969231404	0
gene_886	0.0976323047983738	0.152439821894717	0.0516497183652282	0
gene_887	0	0	0	0
gene_888	0	0.0975653091033547	0.217408383149382	0.0837029918584064
gene_889	1.52596521073164	1.07432628844475	0.997103561047492	1.28274389215599
gene_890	0.186574828538397	0.119531201053434	0.315917516564617	0
gene_891	0	0	0	0
gene_892	0.112303362239262	0.314272008669897	0.143045511379446	0
gene_893	1.09079053172177	1.04601143650536	0.797825034484474	1.458296163986
gene_894	0	0	0.0346721494542756	0
gene_895	2.28693831216597	0.665242010958648	0.816710317563818	0
gene_896	0.99400293537496	0.666130562101162	0.60039661869177	0.62301747454576
gene_897	0.411229465387788	0.413241134074806	0.39300186757604	0
gene_898	0.387358539353638	0.491014980505803	0.291093996969865	0.659148470366905
gene_899	0.0466912289424712	0	0.0698369511535505	0
gene_900	0.204395746499542	0	0	0
gene_901	0.259784783278864	0.230050966547971	0.305473087007122	0.139034820615005
gene_902	0.0537539952199269	0	0	0
gene_903	0.187694330509672	0.0814728555304942	0.175587791198016	0.162554528589183
gene_904	0.915680736388216	0.40482909868447	0.518985623042043	0.508548544484114
gene_905	0.0134603438532738	0	0.0175836097144513	0
gene_906	0.127135131438902	0.0549838630331822	0.0490795974650782	0.236722638723321
gene_907	0.571187878758244	0.530017125692993	0.605450290371212	0.344776547269922
gene_908	1.14337264117715	0.991684649934444	1.43341963317348	0.641871081082073
gene_909	0	0.0739629218655888	0.138232941658996	0
gene_910	0	0	0	0
gene_911	0.0275131193831591	0.00628604203249616	0.132351356171529	0.0642316427077285
gene_912	0.168392649675889	0.98618414339471	0.264804624790026	0.0551274036223664
gene_913	0	0.100835205184001	0.0337586671275735	0
gene_914	0.454531850528629	0.0533227129889524	0.134532708975886	0.123816086270425
