gene_id	lib_1	lib_2	lib_3	lib_4
gene_98	0	0	0	0
gene_99	0	0	0	0
gene_100	0	0	0	0
gene_101	0	0	0	0
gene_102	0	0	0	0
gene_103	0	0	0	0
gene_104	0	0	0	0
gene_105	0	0	0	0
gene_106	0	0	0	0
gene_107	0	0	0	0
gene_108	0	0	0	0
gene_109	0	0	0	0
gene_110	0	0	0	0
gene_111	0	0	0	0
gene_112	0	0	0	0
gene_113	0	0	0	0
gene_114	0	0	0	0
gene_115	0	0	0	0
gene_116	0	0	0	0
gene_117	0	0	0	0
gene_118	0	0	0	0
gene_119	0	0	0	0
gene_120	0	0	0	0
gene_121	0	0	0	0
gene_122	0	0	0	0
gene_123	0	0	0	0
gene_124	0	0	0	0
gene_125	0	0	0	0
gene_126	0	0	0	0
gene_127	0	0	0	0
gene_128	0	0	0	0
gene_129	0	0	0	0
gene_130	0	0	0	0
gene_131	0	0	0	0
gene_132	0	0	0	0
gene_133	0	0	0	0
gene_134	0	0	0	0
gene_135	0	0	0	0
gene_136	0	0	0	0
gene_137	0	0	0	0
gene_138	0	0	0	0
gene_139	0	0	0	0
gene_140	0	0	0	0
gene_141	0	0	0	0
gene_142	0	0	0	0
gene_143	0	0	0	0
gene_144	0	0	0	0
gene_145	0	0	0	0
gene_146	0	0	0	0
gene_147	0	0	0	0
gene_148	0	0	0	0
gene_149	0	0	0	0
gene_150	0	0	0	0
gene_151	0	0	0	0
gene_152	0	0	0	0
gene_153	0	0	0	0
gene_154	0	0	0	0
gene_155	0	0	0	0
gene_156	0	0	0	0
gene_157	0	0	0	0
gene_158	0	0	0	0
gene_159	0	0	0	0
gene_160	0	0	0	0
gene_161	0	0	0	0
gene_162	0	0	0	0
gene_163	0	0	0	0
gene_164	0	0	0	0
gene_165	0	0	0	0
gene_166	0	0	0	0
gene_167	0	0	0	0
gene_168	0	0	0	0
gene_169	0	0	0	0
gene_170	0	0	0	0
gene_171	0	0	0	0
gene_172	0	0	0	0
gene_173	0	0	0	0
gene_174	0	0	0	0
gene_175	0	0	0	0
gene_176	0	0	0	0
gene_177	0	0	0	0
gene_178	0	0	0	0
gene_179	0	0	0	0
gene_180	0	0	0	0
gene_181	0	0	0	0
gene_182	0	0	0	0
gene_183	0	0	0	0
gene_184	0	0	0	0
gene_185	0	0	0	0
gene_186	0	0	0	0
gene_187	0	0	0	0
gene_188	0	0	0	0
gene_189	0	0	0	0
gene_190	0	0	0	0
gene_191	0	0	0	0
gene_192	0	0	0	0
gene_193	0	0	0	0
gene_194	0	0	0	0
gene_195	0	0	0	0
gene_196	0	0	0	0
gene_197	0	0	0	0
gene_198	0	0	0	0
gene_199	0	0	0	0
gene_200	0	0	0	0
gene_201	0	0	0	0
gene_202	0	0	0	0
gene_203	0	0	0	0
gene_204	0	0	0	0
gene_205	0	0	0	0
gene_206	0	0	0	0
gene_207	0	0	0	0
gene_208	0	0	0	0
gene_209	0	0	0	0
gene_210	0	0	0	0
gene_211	0	0	0	0
gene_212	0	0	0	0
gene_213	0	0	0	0
gene_214	0	0	0	0
gene_215	0	0	0	0
gene_216	0	0	0	0
gene_217	0	0	0	0
gene_218	0	0	0	0
gene_219	0	0	0	0
gene_220	0	0	0	0
gene_221	0	0	0	0
gene_222	0	0	0	0
gene_223	0	0	0	0
gene_224	0	0	0	0
gene_225	0	0	0	0
gene_226	0	0	0	0
gene_227	0	0	0	0
gene_228	0	0	0	0
gene_229	0	0	0	0
gene_230	0	0	0	0
gene_231	0	0	0	0
gene_232	0	0	0	0
gene_233	0	0	0	0
gene_234	0	0	0	0
gene_235	0	0	0	0
gene_236	0	0	0	0
gene_237	0	0	0	0
gene_238	0	0	0	0
gene_239	0	0	0	0
gene_240	0	0	0	0
gene_241	0	0	0	0
gene_242	0	0	0	0
gene_243	0	0	0	0
gene_244	0	0	0	0
gene_245	0	0	0	0
gene_246	0	0	0	0
gene_247	0	0	0	0
gene_248	0	0	0	0
gene_249	0	0	0	0
gene_250	0	0	0	0
gene_251	0	0	0	0
gene_252	0	0	0	0
gene_253	0	0	0	0
gene_254	0	0	0	0
gene_255	0	0	0	0
gene_256	0	0	0	0
gene_257	0	0	0	0
gene_258	0	0	0	0
gene_259	0	0	0	0
gene_260	0	0	0	0
gene_261	0	0	0	0
gene_262	0	0	0	0
gene_263	0	0	0	0
gene_264	0	0	0	0
gene_265	0	0	0	0
gene_266	0	0	0	0
gene_267	0	0	0	0
gene_268	0	0	0	0
gene_269	0	0	0	0
gene_270	0	0	0	0
gene_271	0	0	0	0
gene_272	0	0	0	0
gene_273	0	0	0	0
gene_274	0	0	0	0
gene_275	0	0	0	0
gene_276	0	0	0	0
gene_277	0	0	0	0
gene_278	0	0	0	0
gene_279	0	0	0	0
gene_280	0	0	0	0
gene_281	0	0	0	0
gene_282	0	0	0	0
gene_283	0	0	0	0
gene_284	0	0	0	0
gene_285	0	0	0	0
gene_286	0	0	0	0
gene_287	0	0	0	0
gene_288	0	0	0	0
gene_289	0	0	0	0
gene_290	0	0	0	0
gene_291	0	0	0	0
gene_292	0	0	0	0
gene_293	0	0	0	0
gene_294	0	0	0	0
gene_295	0	0	0	0
gene_296	0	0	0	0
gene_297	0	0	0	0
gene_298	0	0	0	0
gene_299	0	0	0	0
gene_300	0	0	0	0
gene_301	0	0	0	0
gene_302	0	0	0	0
gene_303	0	0	0	0
gene_304	0	0	0	0
gene_305	0	0	0	0
gene_306	0	0	0	0
gene_307	0	0	0	0
gene_308	0	0	0	0
gene_309	0	0	0	0
gene_310	0	0	0	0
gene_311	0	0	0	0
gene_312	0	0	0	0
gene_313	0	0	0	0
gene_314	0	0	0	0
gene_315	0	0	0	0
gene_316	0	0	0	0
gene_317	0	0	0	0
gene_318	0	0	0	0
gene_319	0	0	0	0
gene_320	0	0	0	0
gene_321	0	0	0	0
gene_322	0	0	0	0
gene_323	0	0	0	0
gene_324	0	0	0	0
gene_325	0	0	0	0
gene_326	0	0	0	0
gene_327	0	0	0	0
gene_328	0	0	0	0
gene_329	0	0	0	0
gene_330	0	0	0	0
gene_331	0	0	0	0
gene_332	0	0	0	0
gene_333	0	0	0	0
gene_334	0	0	0	0
gene_335	0	0	0	0
gene_336	0	0	0	0
gene_337	0	0	0	0
gene_338	0	0	0	0
gene_339	0	0	0	0
gene_340	0	0	0	0
gene_341	0	0	0	0
gene_342	0	0	0	0
gene_343	0	0	0	0
gene_344	0	0	0	0
gene_345	0	0	0	0
gene_346	0	0	0	0
gene_347	0	0	0	0
gene_348	0	0	0	0
gene_349	0	0	0	0
gene_350	0	0	0	0
gene_351	0	0	0	0
gene_352	0	0	0	0
gene_353	0	0	0	0
gene_354	0	0	0	0
gene_355	0	0	0	0
gene_356	0	0	0	0
gene_357	0	0	0	0
gene_358	0	0	0	0
gene_359	0	0	0	0
gene_360	0	0	0	0
gene_361	0	0	0	0
gene_362	0	0	0	0
gene_363	0	0	0	0
gene_364	0	0	0	0
gene_365	0	0	0	0
gene_366	0	0	0	0
gene_367	0	0	0	0
gene_368	0	0	0	0
gene_369	0	0	0	0
gene_370	0	0	0	0
gene_371	0	0	0	0
gene_372	0	0	0	0
gene_373	0	0	0	0
gene_374	0	0	0	0
gene_375	0	0	0	0
gene_376	0	0	0	0
gene_377	0	0	0	0
gene_378	0	0	0	0
gene_379	0	0	0	0
gene_380	0	0	0	0
gene_381	0	0	0	0
gene_382	0	0	0	0
gene_383	0	0	0	0
gene_384	0	0	0	0
gene_385	0	0	0	0
gene_386	0	0	0	0
gene_387	0	0	0	0
gene_388	0	0	0	0
gene_389	0	0	0	0
gene_390	0	0	0	0
gene_391	0	0	0	0
gene_392	0	0	0	0
gene_393	0	0	0	0
gene_394	0	0	0	0
gene_395	0	0	0	0
gene_396	0	0	0	0
gene_397	0	0	0	0
gene_398	0	0	0	0
gene_399	0	0	0	0
gene_400	0	0	0	0
gene_401	0	0	0	0
gene_402	0	0	0	0
gene_403	0	0	0	0
gene_404	0	0	0	0
gene_405	0	0	0	0
gene_406	0	0	0	0
gene_407	0	0	0	0
gene_408	0	0	0	0
gene_409	0	0	0	0
gene_410	0	0	0	0
gene_411	0	0	0	0
gene_412	0	0	0	0
gene_413	0	0	0	0
gene_414	0	0	0	0
gene_415	0	0	0	0
gene_416	0	0	0	0
gene_417	0	0	0	0
gene_418	0	0	0	0
gene_419	0	0	0	0
gene_420	0	0	0	0
gene_421	0	0	0	0
gene_422	0	0	0	0
gene_423	0	0	0	0
gene_424	0	0	0	0
gene_425	0	0	0	0
gene_426	0	0	0	0
gene_427	0	0	0	0
gene_428	0	0	0	0
gene_429	0	0	0	0
gene_430	0	0	0	0
gene_431	0	0	0	0
gene_432	0	0	0	0
gene_433	0	0	0	0
gene_434	0	0	0	0
gene_435	0	0	0	0
gene_436	0	0	0	0
gene_437	0	0	0	0
gene_438	0	0	0	0
gene_439	0	0	0	0
gene_440	0	0	0	0
gene_441	0	0	0	0
gene_442	0	0	0	0
gene_443	0	0	0	0
gene_444	0	0	0	0
gene_445	0	0	0	0
gene_446	0	0	0	0
gene_447	0	0.0219791697535427	0	0
gene_448	0	0.0224441512171198	0	0.0245436186142681
gene_449	0	0	0	0
gene_450	0.0709092545738987	0.44535157790117	0	0.185164669669102
gene_451	0	0.00229967527361687	0.173649251878193	0.180572346838584
gene_452	0.0254808502115881	0.010608006490884	0	0.137280141660708
gene_453	0.771488285863137	1.09421244221716	1.41499430924575	0.806017573369762
gene_454	0	0.00871427521284818	0	3.0488927239228
gene_455	0	0	0.0246654399057025	0.0909212683851757
gene_456	2.60255950241488	1.5230517381837	1.64332324685443	1.87879737249551
gene_457	0.870588322115521	6.62320155204396	1.2334651398627	31.9200234059995
gene_458	0.298025275073291	0.105965544464691	0.340978390277409	0.479268989001838
gene_459	0	0	0.103633370975415	0.127437067131365
gene_460	0	0.0878641040044656	0.129983559345346	0
gene_461	1.08598052732474	0.927892736386435	1.3285794027892	0.733493009363549
gene_462	0	0.39822266491596	0.540119733405873	1.65514124520322
gene_463	0	0	0.0222755040054696	0
gene_464	1.23485773114929	1.34673261626293	0	1.0608760781341
gene_465	0.551708499953657	1.18059716683068	1.47138688265571	0.560506916496198
gene_466	0.0101480541858163	0.137516607772629	0	0
gene_467	0.0628772142766739	0.060531469315734	0.0171938849386839	0
gene_468	0.15887565095663	0.00312333151754463	0	0.0308970698922048
gene_469	0.194178494878544	0.01332357494633	0.153222034686388	0.0588624720740325
gene_470	0	0.0281188941190764	0	0.0468139163118917
gene_471	0	0	0	0.0613602468145165
gene_472	0	0	0	0
gene_473	0	0.0431313189438017	0	0
gene_474	0	0	0	0.00653145807750987
gene_475	0	0.136044474902324	0.114765865805708	0.150024516875463
gene_476	0	0.0302377604515883	0	0
gene_477	0.489245211168762	0.0411511459606993	0.568430490522287	13.1240695158182
gene_478	0.0208088862830223	0	0.186994200330195	0
gene_479	0.0288025556690896	0.337548471699729	0.0338490328328342	0
gene_480	0	0.104784535827766	0	0.623563092541314
gene_481	0.526031907065624	0.431158072169242	0.546229778798569	0.341152469274361
gene_482	0	0	0	0
gene_483	0	0.187337687430297	0	0.153425639235169
gene_484	0	0.00023897768135571	0	0
gene_485	0	0	0	0.000957225988937404
gene_486	0	0	0	0
gene_487	0.0436224421913493	0.07868165789016	0.0425830926780029	0.0431078001379033
gene_488	0.0171485292889544	0.0105023023822039	0	0.0109144069338553
gene_489	1.10697361662297	0.396026306539892	0.371230461447247	2.17625075884085
gene_490	0	0.0511731789759825	0.0233806067519077	0.127174563378914
gene_491	0.408925457131301	0.177270342309844	2.14471928818392	0.423055981618722
gene_492	0.0280282765622114	0.0303890461814789	0	0
gene_493	2.86669102786909	1.24604354454661	5.36282404631322	7.18820331234828
gene_494	2.36236240227703	1.41200978016358	1.23650574724314	1.30755936480145
gene_495	0	0	0.0683444525692698	0
gene_496	0.250266866059363	0.338907076422409	0.503144636070584	0.345587691616246
gene_497	3.79221740173765	0.5122433236077	0.570684774453021	2.18734524890116
gene_498	0.304058521174784	0.193480424803721	0.067248133548478	1.01945329473654
gene_499	0	0	0	0
gene_500	0	0.123980038002587	0.0137593246027107	0.151773877423938
gene_501	1.03871600446548	0.57335850111756	2.85770139620175	0.285129747801648
gene_502	0.000659679673140117	0.00342844894616236	0.179484840360912	0.000388856958151614
gene_503	0	0.0282373291026723	0.100615250191265	0.0844461153575902
gene_504	0	0.300459238965726	0	0
gene_505	0	0	0.0645724075107021	0
gene_506	1.69399843466704	2.7750760947828	1.01405674240011	1.25929649108337
gene_507	0.0445262556481829	0.0148653655037973	0.0439045013268441	0
gene_508	0.486314436729357	0.119865185191353	0.0281274247343362	0.0308850033811331
gene_509	5.19662363556202	2.48791625330068	5.38643365403901	0.868685928923796
gene_510	0.710806283327211	0.39116679522981	0.418647126192069	0.390725065456801
gene_511	0	0.103728561787158	0	0.0134980300212795
gene_512	0.0526598576061889	0.120363756057765	0.023816443942238	0.030742939447568
gene_513	0.152171487714631	0.464685132570093	0.869422232998152	0.548489224900888
gene_514	0.0170231063348655	0.0651136535286468	0.0401810915210436	0.00378060063058377
gene_515	0.710186659117362	0.823435745959254	0.468647355635785	0.443988715554975
gene_516	0	0.0864913534528972	0.145035235832991	0.216067860730102
gene_517	0.087717763264312	0.0952731407814574	0.221688452692607	0.898358335622091
gene_518	0.426126708301168	0.219601215007562	0.115567298382932	0.135113506453595
gene_519	0.164647674525019	0.106190059666073	0.262764723304324	0.425040016911944
gene_520	0.10476488343902	0.116541665016231	0	0.139956229636316
gene_521	0.112083246767101	0.515862631098867	0.544340954299633	0.137309289858278
gene_522	0.542793591762519	1.64766393124394	0.684103035829564	0.344426968716376
gene_523	0	0	0	0
gene_524	0	0	0	0
gene_525	0.363872577792023	0.507233940783585	0.334604901915046	0.156470914209285
gene_526	0.0348446721574292	0	0	0
gene_527	4.1937108147944	0.989969604682306	3.22234395838856	0.770823289821862
gene_528	0	0.0851312453088243	0	0
gene_529	0	0	0	0
gene_530	0.517841988346453	0.475248120879992	0.298757366845019	0.260458459280919
gene_531	0.0187361795622351	0.0919521786661889	0.176837951256083	0.13229561296613
gene_532	0.0768056806523826	0.0051357039422398	0	0.0358719652291931
gene_533	3.22779268609643	4.21019668659687	2.12254622096638	5.79449406506176
gene_534	0.0477536173996086	0.381130847506795	0.916849761789201	0.224517448474094
gene_535	1.35329169212942	1.01248055360005	0.585757714374194	2.99434556555885
gene_536	0.664888712681529	5.71817716680586	0.0232416274416976	1.23468433636945
gene_537	0.129385569366802	0.179750742508161	0.0194162054849131	0
gene_538	0.152410966570304	0.0332561849642908	0	0.474358660544397
gene_539	0	0.0122377275529118	0	0
gene_540	0	0.176133095885642	0.276147786853911	0.08445767298784
gene_541	0.32837652849195	1.97384544688258	0.195469793823177	0.216105884456572
gene_542	0	0.229470609766455	0.00303488509159894	8.18487838772319
gene_543	0.298282973059294	0.268588848770504	2.53167244764187	0.288761067431674
gene_544	0	0.597573027493732	0.00702661517238218	0.0364159364042
gene_545	0	0	0	0
gene_546	0.567337969139096	0.603657123175841	0.411769597616583	3.04969455252914
gene_547	0	0	0.154038385865067	0.169002203979305
gene_548	3.15348525527234	2.6692452579952	0.732463967079068	0.741451630616417
gene_549	0	1.38134251472084	0.0365017367046591	0.0382974220354568
gene_550	1.06583186424059	17.8181836600922	2.89421494182033	1.79030153643295
gene_551	0.156046875352035	0.124357564741039	0.283433022883475	0.269981774129073
gene_552	0	0	0	0
gene_553	0	0	0	0
gene_554	1.14530969004488	0.847778979608411	0.72624695437397	0.947932147052367
gene_555	0	0.0335389252289076	0	0.0467337784177319
gene_556	0.0793037089038463	0.243851052421035	0	0
gene_557	0	1.10990006679698	0	0.0156204104384141
gene_558	0	0.0348557138061765	0	0.0272059190418064
gene_559	0	0.0416710711187674	0	0.036293442622145
gene_560	0.189802841410527	0.202999597846356	0.404397793555816	0.50248385093788
gene_561	0.645689071690443	1.99757175290051	0.118163218057069	2.98963636456772
gene_562	0.229039903901309	0.0741479033320966	0	0.14400904603991
gene_563	0	0.0935818743247399	0	0.0206637424920294
gene_564	0.787998599657676	0.121121969888361	0.239127642652669	0.101609813461254
gene_565	0.123388728420069	0.11573221096522	0.17703031517437	0.0504847847991395
gene_566	0	1.03986520776451	0.113220697364756	0
gene_567	0	0	0.00677046419628178	0
gene_568	0.0618019108583771	0.00648565575133506	0.360302865553137	0.670882153984998
gene_569	1.23885033545063	0.540882335607695	0.996039341555657	1.31831419907478
gene_570	0	0	0	0
gene_571	0.0928958810995102	0.101803918862972	0	0.173958287249706
gene_572	0	0.0402700946418236	0	0.0102062934968194
gene_573	0	0.04539944626181	0.0565379729717433	0.0646505560074319
gene_574	1.0452273532946	0.382860353931193	0.111308513346379	0.22150032281817
gene_575	0.247720807471646	0.251744618056332	0	0.145977080554622
gene_576	0.331311230795017	0.350366217485703	0.244312013978672	0.328654384846756
gene_577	0.322728827231209	0.473946175004957	0.236616684837148	0.309501780899019
gene_578	0.717534882511761	0.749479656105715	0.780875598598944	4.81763206769135
gene_579	0	0	0	0
gene_580	0	0.0442425679483104	0	0.0911187626552535
gene_581	0	0.107361990466004	0.110354590795351	0
gene_582	2.54207928756143	1.25804926900743	2.16927868187582	2.51998263621945
gene_583	0.272929626506329	0.100311283553645	0.325978562784307	0.341182894091543
gene_584	0.774573485400975	0.475204274355586	1.39637795221548	1.03199700154377
gene_585	5.75741771041639	8.40278894261911	5.94604693095488	4.68509608791469
gene_586	0	0.0953136874110646	0.067008049197314	0.164082454579662
gene_587	0	0.243960996639628	0.0542950993331879	0.200436258885647
gene_588	0	0.152519211351725	0.212477335696013	0.508772235928255
gene_589	0.0176451497289829	0.105390490906462	0	0
gene_590	0.11527991112455	0.680615759264533	0.118802324165773	0.105474849558465
gene_591	0	0	0.0254995103064507	0
gene_592	0	0.0224529247893949	0	0.15466789289555
gene_593	0.172349338476736	0.206950613629695	0	0.11568335381908
gene_594	6.75186884722558	1.17523131004075	2.33402011349768	1.49284283906685
gene_595	0	0.00588261338536409	0.0344605671052928	0.000863151675527801
gene_596	0.0188382508329393	0.191321201952787	0.185443012732222	0.838513177212463
gene_597	0.0616241678582088	0.0522647796935675	0	0.0428836103957588
gene_598	0	0	0	0.213161938442495
gene_599	0.350706008082786	4.17417459032755	0.0900072817189136	0.170791819816959
gene_600	0	0.0654311895683241	0	0.0134412659176199
gene_601	1.22007327555164	3.65124604417295	1.94894699032717	1.82189391917472
gene_602	0.0572739192940794	0.00670262450505815	0.0718416860012976	0.0181007690486852
gene_603	0.154932762308645	0.251672878256852	1.74522580984537	0.306750990298044
gene_604	0.161310975834632	0.125196573822288	0.162768535380935	0.170935383245611
gene_605	0	0	0	0
gene_606	0	0	0	0
gene_607	0.67334774524391	3.17216195137972	0.749398047653728	1.0332556801155
gene_608	0.341502933357067	4.8217337200824	26.0095351529046	0.159062936586622
gene_609	0	0.0638397093102055	0.111977528572584	1.4597082758089
gene_610	0.0413112569857838	1.22695191009324	0.486262117494516	0.574170115509899
gene_611	0	0.0521246914359253	0	0
gene_612	0.141754618549081	0.0486998447089967	0.102924697301291	0.145029708796993
gene_613	0	0.363849251833179	0	0.0638366676829203
gene_614	0	0.190065344278872	0	0
gene_615	0	0.0966311694504561	0	0.0354286141602671
gene_616	2.39697162836076	0.0144566066222859	0.00266111197908408	0.364641340635494
gene_617	0.363708618096624	0.498186438585351	0.415457937427615	0.627292651948619
gene_618	0	0.0598426242161027	0	0.00423123795777322
gene_619	4.34828286980529	4.62306842567098	5.66677551522667	8.50746223809407
gene_620	0.571335374664692	0.319756558543681	0.374299724039927	0.507308239472024
gene_621	2.67524663729689	11.2171865388395	6.21352480522362	3.82120044531223
gene_622	0	0.0447269149274432	0.160062255051909	2.42626448425553
gene_623	0	0	0.0335377594044403	0.71802901800417
gene_624	0.530759579521619	0.116057445043442	0	0.0530628546985946
gene_625	0	0.465397389256627	1.02792777839054	0.368145305113619
gene_626	0.419912183358576	0.204048982462903	0.120447714981605	0.118140489939384
gene_627	0.700111944283758	0.754990727949352	0.733863476931194	1.13061138817136
gene_628	0	0.796942748892794	0.464667609969743	0.122878318328179
gene_629	0.114497095046862	0.775397034075555	0.0364280274508384	0
gene_630	0.716727893246643	0.283752064648781	0.465733811228997	0.24447489844673
gene_631	0	0.136791462701724	0	0.202756003793639
gene_632	0.215729417841052	0.120503471778008	0.369601908310865	0.313539360821978
gene_633	0.226836795335574	0.383234036500691	0.125763311164018	0.261160407995359
gene_634	0	0.0478426540152881	0.0543134081421401	0.0605869455886464
gene_635	0	0.0417358718266056	0.081338881897515	0.979518800205683
gene_636	0.00367458390759239	0.0238014917194294	0	0.00707415634520041
gene_637	0	0.0167045161445325	0	0.210610511320816
gene_638	0.592391383215132	0.0689760612583628	0.829853485219977	0.17594332863723
gene_639	1.90819071548583	2.08471610080559	1.38916973518199	2.12546965516581
gene_640	0	0.0203129001724037	0	0
gene_641	0.0791304132307473	0.419684895493538	0.0671428994679095	0.089417083723694
gene_642	0	0.0260747514629744	0	0.0374984010342732
gene_643	0	0.224529383491294	0.156544567711626	0.116622902323285
gene_644	0	0.159269709392414	1.21460364436353	0.42046742693101
gene_645	0	0	0	0
gene_646	0.61760263853549	0.706637057887121	0.504410074148226	0.928139640982306
gene_647	0	0	0	0
gene_648	0	0	0.00805201889427224	0
gene_649	0	0	0	0
gene_650	0	0.27008983672618	0.0245434814689797	0.166559916443942
gene_651	0	0.000642588858500121	0	0.0152401380391898
gene_652	0.115893283953492	0.171582620910265	0.28738321464323	0.199395009620051
gene_653	0	0.50076576724506	0.0843923855002725	0.0549158991573696
gene_654	0.503073646951423	0.4245691732819	0.599034323361082	1.03988743276742
gene_655	0.268477582712267	0.196146053417276	0.236002187154776	0.23744337963656
gene_656	0.663738719826213	0.816639497359903	0.595049207906555	1.00537325673453
gene_657	0	0	0.0415737319188669	0
gene_658	0	0	0	0
gene_659	0	0.0261076162074826	0	0
gene_660	1.11526816457089	0.234934636342268	1.04942109409037	0.632720359493579
gene_661	0.0584691799727775	0.0572751569129436	0	0.269901942855025
gene_662	0	0.0480188404489506	0.0286330607366404	0
gene_663	0.685344206094381	0.370847068684238	0.535092858502262	0.33372357275842
gene_664	0.126145535755824	0.0526064286246762	0	0.072792734218864
gene_665	0	0.020395130634836	0	0.711057202091642
gene_666	0	0	0	0
gene_667	0	0	0	0
gene_668	1.19344142615635	1.03591672437497	0.459863136778361	0.590115210472232
gene_669	0	0	0	0
gene_670	2.27828517165261	0.545829369340543	2.15865213848964	3.20444254738261
gene_671	0	0	0.212643708501212	0.0190316302759141
gene_672	0.468489851604514	0.460593896796572	0.841408992861871	0.520796543392783
gene_673	0.24571202889391	0.447383299945731	0.268436850740136	0.235366054437946
gene_674	1.68658333722911	2.35603409882335	3.52710230327823	6.42265092700053
gene_675	0.203288309355859	0.152112242317317	0	0.0380935087438594
gene_676	0.0650733029158833	0.38883820918345	0.00477378626367861	0.00437985259320599
gene_677	0.0337714455452992	0.357895685125339	0	0.175523528915312
gene_678	1.09511669987437	3.14950236730109	0.361463625062282	0.878706263227279
gene_679	0.647820912724567	0.0597998458565363	0.211188568373637	0.165602107253157
gene_680	0	0.0554725593222513	0	0
gene_681	0.240702918390791	0.185516049508761	0	0.187569984292783
gene_682	0	0.0422508842469712	0	0
gene_683	0	0.04376683343865	0	0
gene_684	0	0.0875316853945889	0	0.0256683246693367
gene_685	1.28516997147104	0.417996318162874	1.36983082719603	0.595683296516849
gene_686	0.566909620987301	3.81013899933711	0.0115492459514347	23.2299112959314
gene_687	0.00936766711761555	0	0.154244134039393	0.00210984016688033
gene_688	0.16322591607093	0.323331052663873	0.282061936289092	0.168596651069241
gene_689	0.154250276810875	0.281793772955133	0	0.346388130545501
gene_690	0.255299313576	0.16109896137163	0	0.151376668079316
gene_691	0.805170088797383	0.0777097594904036	3.45424325942181	0.0721564859671528
gene_692	0	0.0820874008951036	0	0
gene_693	0.34495305757669	0.358025877376087	1.06695778544591	0.473915904265663
gene_694	0	0	0	0.430427216354904
gene_695	0.0792064004250943	0	0.0411920583997327	0
gene_696	0	0.247636477821608	0	1.8046005867571
gene_697	0	0.240246593997002	0	0.320051012932985
gene_698	0	0.0649062144490104	0	0
gene_699	0.0256401704285262	0.0162875145136792	0	0
gene_700	0	0	0	0.0093395321575263
gene_701	0	0.0376386666363554	0	0.0129819800287674
gene_702	0.284861168176169	0.576070678575397	0.245407770062807	0.2986672660567
gene_703	0.0117612525606895	0.0212567490868812	0.049792805595629	0.087746176360549
gene_704	0.0949360613722385	0	0.00538972512903879	0.0697690260481267
gene_705	0.0582531554060078	0.00229157457438767	0.0939445169045792	0.00573523840886925
gene_706	0.00306526954791808	0.094773970978994	0	0
gene_707	0.782894730155924	1.56638230884535	0.415267940664978	0.500656352851512
gene_708	0	0.184282116646359	0.135114371497746	0.0694871577738898
gene_709	0	0	0	0
gene_710	1.14364329483702	1.03388893469928	1.31663005924812	0.75350634007739
gene_711	0.26245919193278	0.129500827239385	0.394346659558234	0.247320116355261
gene_712	0.289150046404006	3.44953160872616	0	12.9114140003153
gene_713	0.0283555272949844	0	0	0.0103409302584962
gene_714	0	0	0.0753498118056697	0
