gene_id	lib_1	lib_2	lib_3	lib_4
gene_98	0	0	0	0
gene_99	0	0	0	0
gene_100	0	0	0	0
gene_101	0	0	0	0
gene_102	0	0	0	0
gene_103	0	0	0	0
gene_104	0	0	0	0
gene_105	0	0	0	0
gene_106	0	0	0	0
gene_107	0	0	0	0
gene_108	0	0	0	0
gene_109	0	0	0	0
gene_110	0	0	0	0
gene_111	0	0	0	0
gene_112	0	0	0	0
gene_113	0	0	0	0
gene_114	0	0	0	0
gene_115	0	0	0	0
gene_116	0	0	0	0
gene_117	0	0	0	0
gene_118	0	0	0	0
gene_119	0	0	0	0
gene_120	0	0	0	0
gene_121	0	0	0	0
gene_122	0	0	0	0
gene_123	0	0	0	0
gene_124	0	0	0	0
gene_125	0	0	0	0
gene_126	0	0	0	0
gene_127	0	0	0	0
gene_128	0	0	0	0
gene_129	0	0	0	0
gene_130	0	0	0	0
gene_131	0	0	0	0
gene_132	0	0	0	0
gene_133	0	0	0	0
gene_134	0	0	0	0
gene_135	0	0	0	0
gene_136	0	0	0	0
gene_137	0	0	0	0
gene_138	0	0	0	0
gene_139	0	0	0	0
gene_140	0	0	0	0
gene_141	0	0	0	0
gene_142	0	0	0	0
gene_143	0	0	0	0
gene_144	0	0	0	0
gene_145	0	0	0	0
gene_146	0	0	0	0
gene_147	0	0	0	0
gene_148	0	0	0	0
gene_149	0	0	0	0
gene_150	0	0	0	0
gene_151	0.119627436567159	0.75005044638288	0.316312796009031	0.356635087682804
gene_152	0.736612051241523	2.37024724606139	5.3575230558297	2.51418640988926
gene_153	0.186746543027589	1.04583602389802	0.754621443089285	0.076176559930206
gene_154	0.0171352431061702	0	0.00635936570701523	0
gene_155	0.0334148066494381	0.127168251825903	0.077182579255507	0.0262935139844339
gene_156	0.794426690733722	1.77910832813543	0.0405059556177851	0.166393052185261
gene_157	0.413738058449328	0.509941686384083	0.457208925551196	0.76353763618075
gene_158	6.01609909020775	6.57440831112819	5.01208660397142	7.07674707860422
gene_159	0	0	0	0
gene_160	0	0.0457430715392803	0.0412604595590198	0
gene_161	0.769599428319668	0.228991634352352	0.200619218704802	0.0562284599010809
gene_162	0.159812867401469	0.79165702195925	0.382957724615375	1.464418809304
gene_163	1.30115076126334	0.480017496122571	1.75313627371291	0.656194882106363
gene_164	0.175359920515937	0.323946607835215	0.925213227046982	0.25465935865813
gene_165	0.00410295121284319	0.0917594155551795	0.00821271260837681	0
gene_166	0.0196463897415396	0	0.00140331956513338	0.0279903254305381
gene_167	0	0	0	0
gene_168	0.32615018556866	0.169361357624401	0.905815432564462	0.484578714834336
gene_169	0	0.0831323476972054	0.114552206753687	0.0440635356244882
gene_170	0.0544320666655721	0.580926838146043	0.00226958582069124	0.163155253755424
gene_171	0.428038471446137	0.386577252764355	0.284018114460735	0.560727498154547
gene_172	0.00650835986125046	0.0658449910651071	0	0
gene_173	2.06140453521464	1.55642359651145	0.735159725261985	3.5566490428529
gene_174	0.273514674393992	1.10760896759306	0.145953076129711	0.166815546356081
gene_175	0.296577802006653	0.842034075085412	0.200119031540497	0.95883675050641
gene_176	0.0653190902919367	0.00147864290295972	0.0428829678113708	0
gene_177	0.0568153332539727	0	0.0302562679784543	0.224387960827813
gene_178	0.10641463540406	0.0961755069402019	0.0689157054010184	0.142753880488453
gene_179	1.31313528654187	0.945096033770465	0.966769638600398	0.657103492153378
gene_180	5.11311531872897	5.31415374630485	4.13193937516351	1.86934962964166
gene_181	0.105330373482609	0.0859264110808937	0.371377766783204	0
gene_182	0.446083411787381	0.504081798719696	0.135070857698665	0.0488339192380974
gene_183	0.271977332222079	0.253705983564523	0.676884972096597	0.384513356363274
gene_184	0	0.00103623141712789	0	0.504229231841706
gene_185	2.54250997787939	1.62518274610106	1.76145995729659	1.25726764460558
gene_186	0.629834876616234	0.121286774803972	7.51800547167367	0.257961618667395
gene_187	0.014129105146735	0	0	0
gene_188	0.254044958828739	0.0702013520146566	0.21841104260613	0.219917008950561
gene_189	0	1.03083917234389	0	0
gene_190	0.196465945723796	0.278825750058159	0.15098756990942	0.323051480284203
gene_191	2.44315221293319	2.24494830875743	2.55587036639785	3.2667879606406
gene_192	0.53447904360849	0.0367185595586088	0.110796433027866	0.497537144022295
gene_193	0.188703755788042	0	0	0
gene_194	1.32605895311509	1.69722770860255	1.79178138405281	1.18050978941413
gene_195	0.317170749204827	0.302054895966997	0.819684146487325	0.594180243698413
gene_196	9.03946648204291	0.606013261834373	0.29856896592747	1.14462165230819
gene_197	0	0	0	0
gene_198	0.0405459276138818	0	0	0
gene_199	0.624184105476984	1.05916230712933	0.592170913776389	0.721356369586236
gene_200	2.01022097721609	1.690171428813	0.769028160226998	1.31113836850684
gene_201	0.938941332109444	0.118562626632897	0.0883048397762926	0.230047277907992
gene_202	0.502924826198555	1.6593506599072	1.45467784935237	2.59552526486643
gene_203	0.026495707005885	0.228804352915463	0.156491744937312	0.0208908399933955
gene_204	0.00115282753328993	0	0.114108569600209	0
gene_205	0.52237428679927	0.199960455541571	0.308720392704803	0.68218325734677
gene_206	0	0.037811870553299	0.0353882835575991	0.0272853977405919
gene_207	1.15146922311052	1.29652824492135	0.346326719932882	0.615913440844942
gene_208	0.21286828828266	0.518843241066914	0.0215216597174913	0.0170857087867548
gene_209	1.96058669596115	0.296093639554268	0.265803283311112	0.889566702180742
gene_210	0	0.870219160288243	0.169169299567158	0.133318671518886
gene_211	0	0	0	0
gene_212	0.258617326779249	0.279374251289972	0.602245294611248	0.247928529917536
gene_213	0	0	0	0
gene_214	0.1422579941052	0.069259349125036	0.325690720141755	0.148553259385361
gene_215	0.142473507189948	0.248940511501631	0.288326667938788	0.628860490917191
gene_216	0	0	0	0
gene_217	0.317664631158902	0.0350031409489251	0.17837075868344	0.0854990383631467
gene_218	0.834656002686765	2.48953115373337	0.883607372099947	2.10201452977509
gene_219	0	0	0	0.0986898641001449
gene_220	0.0626039337965312	0.0189694959110308	0	0.184114214225677
gene_221	0.347434696683273	0.0201701829691888	0	0
gene_222	0	0	0.085911335064633	0
gene_223	0.311155706754562	0.0873898420007561	0.176657347065276	0.250948620362378
gene_224	0	0	0	0
gene_225	0.278649232069756	0.483615827588212	0.372929503142326	0.6094899198036
gene_226	0.775273240947894	0.952660911509464	0.591911234260773	2.96007633254861
gene_227	0.40416740871262	0.27902752578334	0.919756591174063	0.864741591179479
gene_228	0.469213639166749	0.0358130624725458	0.610776300246252	0.29754552747954
gene_229	0.941886853703948	0.708084386315594	0.916657291197218	0.38584391517024
gene_230	0.00225320428729208	0.033771215211897	0	0.0542200422202713
gene_231	0.107075277655968	0.870764962156665	0.711582355239926	2.15036303769221
gene_232	0	0	0	0
gene_233	0.664711395728671	0.317970934502322	0.679540060916617	0.316940003530255
gene_234	0.493252352263945	0.418511661328695	0.897205255695218	0.430968775765242
gene_235	0.35224703525893	0.204137976528247	1.0427422331168	1.90658030156717
gene_236	0.31563035295175	0.0975086507843912	0.58024154284752	0.170441713171985
gene_237	0.77432091017051	0.0959551721798854	0	0
gene_238	0.209748993340672	0.0884168203518151	0	0.0675969832230254
gene_239	0.048246117345987	0.0998249329682994	0	0.145681434117006
gene_240	0	0.0392482169329379	0	0
gene_241	0.0419306385580141	0.202359808500304	0	0.0275116003259153
gene_242	1.9991527485944	0.766772581064426	1.11257769797072	0.897623876460505
gene_243	0.240150140878838	0.390673253842398	0.133950628250383	0
gene_244	0.0105258425154916	0.046351066816092	0	1.27463351189407
gene_245	0	0.147490427642199	0	0.122753318926904
gene_246	0	0.0474763031170744	0	0
gene_247	0.387597428664436	0.246968713274963	0.0892384999012319	0.17867677701972
gene_248	0.00838715743733489	0	0	0.0112283059599226
gene_249	0.275475060622354	1.47367719938903	0.310227866657125	0.356703457381648
gene_250	0.173357659457024	0.292820622849078	0.475903742197024	0.278432621258841
gene_251	0.0629670743460363	0.176829158665748	0.0887309422090764	0
gene_252	0.0987093216800159	0.0663061809586797	0.0383860766684494	0
gene_253	0.623827671952407	0.408601415819712	0.346115287017331	0.702329806614536
gene_254	0	0	0	0
gene_255	0.0674873650715252	0.105442148521055	0.124297342749965	0.649931245106877
gene_256	0.128878230612225	0.0799393426077236	0	0.0364301466741312
gene_257	0.0992349662607497	0.103605457207693	0.103886125532749	0.170261584446584
gene_258	0.207122575892716	0.462317375400986	0.0391041774097085	0.0351817916737079
gene_259	0.150971414711223	0.689433754688721	0.227296901738571	0.260023827562611
gene_260	0.811971229009716	1.86428869788341	0.523253919295377	0.123175857857472
gene_261	0.00316245589800767	0	0	0
gene_262	0.0969604963266535	9.89911229601569	0.765358981662096	0.290660993519054
gene_263	0.377411218482151	0.253482159591412	0	0.142144457767025
gene_264	0.26592933537326	0.193918082320112	1.00461821114675	0.122889536424376
gene_265	0.0913780495576588	0	0.0541829172736009	0.0958905877690944
gene_266	2.87602538476611	5.28916589338073	5.98113979061345	6.02170411987237
gene_267	0.807781546694037	0.421449764524091	0.307717734798805	0.893096366571988
gene_268	0.155619779662452	0.133315232838949	0.0956387466617701	0.26590183668268
gene_269	0.088288248959407	1.01003758661489	0.261353274513732	0.121845310832323
gene_270	2.16829295212649	2.31120177863469	2.28593789056301	0.924041422074406
gene_271	0.201602437556169	0.432468901158064	0	0.159692212003971
gene_272	0.185923220104692	0.136795030816219	0.323163023698393	0.399465950436312
gene_273	0	0.0171444515396516	0	0.0104793491305121
gene_274	0.504472573872613	0.176596023399734	0.136640008376626	0.102816233605133
gene_275	0	0.00946513972230031	0	0.200453316676045
gene_276	0.0807679761411887	0.151091229863622	0	0.18081783694806
gene_277	0.121906266673576	0.122286872278356	0.520387652163066	0.352098192683757
gene_278	0.376218810782803	0.358024561627495	0.259485515068977	0.774452166986195
gene_279	0.258792836134213	0.252701787382063	0.407114431296746	0.10758432214827
gene_280	0.0440707238148695	0.915721176024312	1.59902973797918	0.48489182575066
gene_281	0.0917565454386625	0.240117952074244	0.388989620472506	0.0616217376199748
gene_282	0	0	0	0.0492426906860999
gene_283	0	0.0671259698246174	0.061779626165496	0
gene_284	0.165148756574859	0.0371779270662937	0.121194648015033	0.081162830202693
gene_285	0.626604191888037	0.606300117829905	1.23187830998513	1.53896670109299
gene_286	0.287243930058269	0.137484546431677	0.114684661463345	0.0631839735831446
gene_287	0.0742117117369997	0.0487055666019973	0	0.150440324730261
gene_288	0.0654404779797332	0.246047399299017	0.189023751780124	0.227869032554614
gene_289	0	0.0504017562305574	0	0
gene_290	0.0167272367346912	0.00361729724838046	0.0300865225988727	0.132025494901121
gene_291	0.194528924988039	0.0204564406460064	0.33770987689205	0
gene_292	0.110728810595847	0.828151822781216	0.109368417635716	0.668776270391804
gene_293	0.0714819923644619	0.0977247813083302	0.0487759254754958	0
gene_294	0.120393768077211	0.344721089274031	0.798965631627348	0.0351656467270493
gene_295	1.54113321328061	0.399430152902577	0.725624836890992	0.66984932903322
gene_296	0.0600215808703372	0.0510070307872294	0.0846052439114983	0.0702217672333255
gene_297	0.0232203087981511	0.0344248060899107	0.0398738379688635	0
gene_298	0.0547479775935589	0.0496351642084955	0.253898188824797	0
gene_299	0.000434085378346551	0.0191631394549164	0.0376226414023362	0
gene_300	0.44853551740927	0.201869512626956	0.131732517099891	0.147655369970058
gene_301	0.0612156449547652	0.000856813090674634	0	0.0476267627068702
gene_302	0.0961705383873921	0.71518878250475	0.572912217256256	0.180333371526992
gene_303	0.0052736855412835	0	0.0692786301354114	0.00131137211411823
gene_304	0.110552076320724	0.256208803619007	0.169950849555809	0.145089778218837
gene_305	0.230696891448968	0.157130530750589	0.63096782580729	0.0594504481433599
gene_306	0.864519185268866	0.198462484226386	0.189263777555198	0.68987688860023
gene_307	0.335546412893076	0.769832984982873	0.359323725314298	1.02342924963742
gene_308	0.496786731619509	0	0	0
gene_309	0.290551508459962	0.889985341521118	0.803488343685356	1.12208970333971
gene_310	0.190291570065097	0.0851679494224391	0.118750418457478	0.0686681974690558
gene_311	0	0	0	0
gene_312	3.12877855943583	2.91609884634186	2.84477746269028	4.12691091896271
gene_313	2.0508229569483	1.84488427826227	3.04181787452263	2.43296087564401
gene_314	0.0564503421772785	0.10260506499182	0.158128469637726	0.0753182911373568
gene_315	0	0	0	0
gene_316	0.194580247106447	0	0	0.145142648977532
gene_317	0	0.900988976346782	0	0.117333241333258
gene_318	1.57561562522978	2.62965309606329	1.5627413729332	0.731731770121277
gene_319	0.0589329719132921	0.0262342921602407	0	0.0890389134572978
gene_320	0	0	0	0
gene_321	1.41015803375683	0.0305646949215333	0.171420247392608	0.201397620435031
gene_322	0.080806977715039	0	0	0.196192745046928
gene_323	0.0443277689753944	0.0974732230117635	0.723574809227905	0.274636120951019
gene_324	0.0757532397040702	0.579128465409589	0.0224286242816202	0.103598421104576
gene_325	0.575101776641793	0.460573201026259	0.923502323224	0.575754623361694
gene_326	0	0	0.0274917329506652	0
gene_327	0.361241680228479	0.214926849349847	0.437150810085018	0.209409334972625
gene_328	0.0177975538757018	0.107391571475873	1.08011601459007	0
gene_329	0.0050858203505701	0.123675837660267	0.315556569210735	0.495115911959202
gene_330	0.181934417143934	0.125857686606941	0	0.117855200393181
gene_331	0.0861970505036242	0.162267617950586	0	0.136111031267184
gene_332	0.522114061143297	0.389940586939048	0.623623383692663	0.513677598258617
gene_333	0	0.115920503031475	0.0798442742657763	0.108245008270488
gene_334	0	0	0	0
gene_335	0	0	0	0
gene_336	0	0.0702599615561719	0	0.132656127663819
gene_337	0.196704690567228	1.38670317129572	0.888665483827281	0.435191245634701
gene_338	0.156353499911086	0.0428791035827692	0	0.275296488108232
gene_339	0.743254481640551	1.08462678953658	0.381557287233712	0.597827456059558
gene_340	1.8510728717522	3.01042838858196	1.50593708261323	0.25568817247425
gene_341	1.16923737107936	1.23167224637881	0.461008830470345	1.47502268141427
gene_342	0.876181482780098	0.142600946579424	0.107787539154905	2.62545672891902
gene_343	0.327929769300942	0.295754594153522	0.315870521781374	0.727056861225403
gene_344	0	0.187472051652529	0.383831899494284	1.07489550645572
gene_345	0	0.522498613936426	0	0
gene_346	0	0.0547969575339512	0	0
gene_347	0	0	0	0
gene_348	0.00632287365728021	0.482574302918171	0.0142205583929899	0.135086618526353
gene_349	0.0692523016722192	0.0446526583431999	0.193501074301102	0.0329949999066679
gene_350	0.0240491573562809	0	0	0
gene_351	0.241004894478871	0.307640226631973	0.368520908568628	0.426593969934713
gene_352	0.0622266097784317	0.694814890341374	0.15249625232614	0.211517159177873
gene_353	0.523485555374147	0.365652514339028	0.31385008814227	0.732241965911457
gene_354	0	0.0582375302801446	0.046887509346912	0.160065142578764
gene_355	0.032980818089123	0	0	0
gene_356	0	0.0193049910500077	0.296598204518108	0
gene_357	0.0568591818945907	0.0629626420094819	0	0.410768522479377
gene_358	0.151942541789537	0.025629883461884	0.0379964760726866	0.0899906712367622
gene_359	0.222452454789049	0.354355648649583	0.251757546649011	0.543033314336335
gene_360	0.0508800474590308	0.639074298933147	0.65099457420937	0.266557270407523
gene_361	0.210018888906349	0.468080733235795	1.00916367782315	0.731502223008215
gene_362	3.04434575373548	2.57404406542374	1.33291318891708	1.42157311066197
gene_363	0.114894802744395	1.29083815841991	0.249177257153531	0.568551283712509
gene_364	0.0056214674334642	0.0502046788347736	0.0899007507631345	3.00814365989459
gene_365	0.087151725201888	0.355734738403352	5.66251054513914	0.746996471800502
gene_366	0	0	0	0
gene_367	0.273950839246247	0.469395294148429	0.376009642259924	0.287420861828449
gene_368	0.73302486798992	0.530946239266545	0.709748646432823	0.994577027868072
gene_369	0.154940115144847	0	0.000109982486596189	0
gene_370	0	0.513218496829075	0.12760949677898	0.148143721630836
gene_371	0	0.0203283225920805	0	0
gene_372	0	0	0	0.0760626188794477
gene_373	0	0.0761290580073363	0	0.0154419198154317
gene_374	0.137543308953955	0.239216985620077	0.116306488652165	0
gene_375	0.179960260545995	0.151013685982035	0.271826434813633	1.12473222545119
gene_376	0	0.00857746855783653	0	0.00262936169852926
gene_377	0	0.00906309515852579	0	0
gene_378	0	0.0344854382948762	0	0
gene_379	0.500974801480781	0.286567556706245	0.19175922008087	0.307589010503084
gene_380	1.16183140681186	1.28338399894715	0.801348665821172	1.84807822976563
gene_381	0.259682569404648	1.27597812327664	0.0264379970467627	0.00148440233511553
gene_382	0.353439631733033	0.544267290101742	0.886749893011187	0.3201378501756
gene_383	0.821029947228315	0.292219518358292	0.268110334152674	0.272579124117332
gene_384	0	0	0	0.188662744529558
gene_385	0.0955222425432994	0.351066041883216	0.247373650753686	1.48056642536497
gene_386	0	0.0760304393750812	0.044646889052417	0.128417947589417
gene_387	0.7057905503283	1.75274960681659	1.1830434245508	1.42720807255454
gene_388	0.404005802384992	0.160338143455291	0.142228095022718	0.0929991612409854
gene_389	0.441053270131972	0.105696662917557	0.0579098582318021	0.381330675317627
gene_390	0.19157659429233	0.376726788956	0.243173673513054	0.129524497505419
gene_391	0.228973761563737	0.0537666912526267	0.558210898352691	0.0736875209723351
gene_392	0.392490383596583	0.0285858630858689	0.2710539826384	0.0616224443318413
gene_393	0.0236917923145627	0	0.0646450981460417	0.264040606653109
gene_394	0.264954742883775	0.275617847885575	0.344797269702482	0.21848123831551
gene_395	0	0.0316203542867331	0.0392293686024264	0.0676054230315931
gene_396	0.0176656801840274	0.0109881969005503	0.114975339151235	0
gene_397	0.100228359262293	0.110718562909468	0.182208817876572	0
gene_398	0	0.000968555741451471	0	0
gene_399	1.83487715130561	9.59491391127118	4.49078892034023	2.33667374060085
gene_400	0	0	0	0
gene_401	0.273206361287756	0.280022111138861	0.676170036565146	0.810810345348738
gene_402	0.601215116391297	2.25655875184258	0.480384533843148	0.488601175355641
gene_403	0.0568021411594634	0.0102491711176936	0	0.050861442177189
gene_404	0.289206702029833	0.526610334643373	1.67324123102633	2.3643499535288
gene_405	0.161581170999028	0.113049690231962	0	0
gene_406	0.226425754146884	0.245299291170467	0.36866295264634	0.438352197038171
gene_407	2.25613394745199	2.1274294493746	0.601431716451469	3.69728036523414
gene_408	0.129919288383318	0	0	0.107463279426967
gene_409	0.177412489553465	0.0528826760424058	0.111567016450272	0.076758775629555
gene_410	0.109504901655417	0.368660201156408	0.151376859471788	0.152284588054682
gene_411	0.793471000860354	0.310212172167815	0.0461810304727772	0
gene_412	0.0849799243699849	0.221728737091121	2.9252892618198	2.50310749953056
gene_413	0.372078707799311	0.509262745512404	0.185245797174066	0.40803253840924
gene_414	0.00724261772157826	0.0176951350132801	0	0
gene_415	0.568008654755857	1.09193409405814	0.60827332654572	0.26957928605325
gene_416	0.271536432662269	0.641444477320082	1.40516210050819	0.435210089846999
gene_417	0.369289335973562	0.540070578402561	0.56303646894267	0
gene_418	0.0631830514577749	0.0411038635512275	0.0421063516817493	0.0848525245231932
gene_419	2.82440039862774	1.54329576981807	1.32531930803904	3.54204596582601
gene_420	0.133477401698042	0.109266254726083	0.0326890304559293	0.0947284533375413
gene_421	0.818856362326007	0.472019690336329	1.65027890314291	2.6287010593905
gene_422	0	0.455126015557454	0.622557103591076	0
gene_423	0.134305009434716	0	0	0
gene_424	0	0.165705715641614	0.0236279755291112	0.0563394763636617
gene_425	0.0151646830103177	0.0892123390516765	0	0.00546889501357046
gene_426	0.131297964384643	0.226823155713675	0.106802086564972	0.0789183684794546
gene_427	0.116995888674025	0	0.0436369311855012	0.0499879234634749
gene_428	0	0.00772103677925364	0	0
gene_429	0.265358724628068	2.79620110067973	0.0789246017227556	0.358077371530411
gene_430	0.447825539222612	0.35684558158053	0.143976400571474	0.511674868810468
gene_431	0.93174165580981	1.67416540796975	0.692208903420111	1.18233879815785
gene_432	0	0	0.017113755743898	0
gene_433	0.397492517649771	0.365819959396751	0.204008932101201	0.318604482528542
gene_434	0.91231845439748	0.864509077929854	1.99739888151031	1.36486948804698
gene_435	0.198948372009057	0.172046856119192	0.102947325359395	0.297124510978585
gene_436	0.0480521104135595	0	0.0231254724397591	0
gene_437	0.15559466859206	0.102620720109387	0.217162700009658	0.158445862551985
gene_438	0.907993893362224	0.819880675951575	0.78198735449513	1.46080958601898
gene_439	0.876146494736209	2.46936702845928	0.713294458898145	1.82593074275872
gene_440	0.342449675847024	0.140947670969551	0.316525130062107	0.246190127104115
gene_441	0	0.0432322688267856	0.0293240082364692	0
gene_442	0.0317894505421717	0.426027923696954	0.909766868109945	0.10684013116759
gene_443	0	0.0211392382379883	0	0.0417926789442628
gene_444	0.440954519558025	0.242755075018343	1.66870399581591	0.190051491767362
gene_445	0.393429230777716	0.196250555052195	0.130611930925571	0.399050196818225
gene_446	1.58145777267132	0.20332214436467	0.306495135659669	0.255489674494384
gene_447	0.0123597218311545	0	0	0.00266359615182558
gene_448	0.796047757723379	0.672234073633657	0.811335042884203	1.56617892824305
gene_449	0	0.00979667631865718	0	0
gene_450	0.0322686426150541	0.156167852091575	0.0921939521440645	0.119920852284567
gene_451	0.442543062860036	0.461505733680461	0.843452114329401	0.189612646978057
gene_452	0.263115787138629	0.430512983774846	0.202644730397777	0.509859782514965
gene_453	0.296446435868425	0.747953329130908	0.180744022817458	0.318107432056743
gene_454	0.0972844251526164	0.582881361748775	0.760502110502903	0
gene_455	0.596918103331737	1.32222331793891	0.262530451633888	0.25935557990136
gene_456	0.207612677463581	0.0998456532774485	0.099447708145671	0.204869793348359
gene_457	1.53556338275062	0.438907062689253	1.17451507904312	0.931851419043326
gene_458	0.16435098254172	0.624749665778819	0.172170429573405	0.337811738742744
gene_459	0	0.10861021871245	0	0
gene_460	0.672390879813636	2.3054802391864	0.957657740751486	1.42955182624049
gene_461	0.235483843422462	0.0202563234432687	3.30947437165289	0.735402197052923
gene_462	1.17335068351126	3.21027794027186	1.89885610256838	2.20551909740969
gene_463	0.379057132321613	0.79287729100504	0.293822974248085	0.246161963107259
gene_464	0.0620781151420346	0	0	0
gene_465	0.00981947595370385	0	0.00828697563238751	0
gene_466	0.0486266445357297	0.105082289767767	0.095459719350539	0.084635908209124
gene_467	0.0479802105430154	0.24699289782932	0.33399298870563	0
gene_468	0.268294837019108	0.361736585995831	1.83696464650392	0.338045421508207
gene_469	3.25199157386026	3.14889386817116	1.84511784735627	3.00134590047231
gene_470	0.0439492609084581	0.0658103042013903	0.335963307642839	0.567910324555356
gene_471	0.00694933533679311	0	0	0
gene_472	0	0	0	0
gene_473	0.0383780896463482	0	0	0.0276946695762893
gene_474	0.0159448277930252	0	0	0
gene_475	0.00726547484474038	0.0117358008819264	0	2.02528609289908
gene_476	0.0163058193446236	0	0	0
gene_477	1.2714736035144	2.1948330624072	2.15675579048429	1.18797426138674
gene_478	0.0982116283813023	0	0	0
gene_479	0.142343310621966	0.0196582048213344	0.0310086371579444	0
gene_480	0.0187784362760381	0.019598848619966	0.0382064202706942	0
gene_481	0	0.661118272094117	0.656831161529762	0.209283969747634
gene_482	0.764498054134823	0.0117958480738624	0.800384725008467	0.000622080150217796
gene_483	0.401534617656136	0.497265655610248	0.152618589337681	0.511136496871362
gene_484	0.950887105769183	0.900332226536622	0.979268181819938	0.605507999149927
gene_485	2.46448020494739	0.257438257045756	0.213114249175993	0.171918051418195
gene_486	0.0377841053790911	0	0	0.21272570837648
gene_487	0	0.348517688310598	0.0727729831686027	0.0656664105699238
gene_488	0.398090091624063	0.257396746960435	0.152188683580931	0.155809758646793
gene_489	0	0	0.210442656893817	0
gene_490	0.0102330446771773	0.159083443711872	0.18855002473983	0
gene_491	0	0.0324925852235232	0.0476574569276527	0.0423686313786955
gene_492	0.151765885502165	0.238767269090663	0	0.258079713103421
gene_493	0.0214279258227093	0	0	0
gene_494	0.205220329093552	0.221977856126584	0.231809973016862	0.137018548998852
gene_495	0.180630145520186	0.513876796215371	0.206161190587516	0.0626670465447534
gene_496	0.11744763486661	0.913731953793252	0.226875393953723	0.0460073457682141
gene_497	1.5646721247865	0.449554530666449	1.05234987080936	2.10138458066452
gene_498	0.213741870760983	0.221660791225507	0.0311340085834333	0
gene_499	0.13049716900292	0.0222534595430992	0	0.0920422821893705
gene_500	0.197140199447085	0.151076847517679	0.0310736400880774	0.0265981275081584
gene_501	0	0.102818768389061	0.0902374214074315	0.0699482620218545
gene_502	0.484849991092221	0.524123699815062	0.157066209334832	0.224414599209966
gene_503	0	0.0270981979990849	0.728689992763172	0
gene_504	0.422032264888179	0.187579366953465	0.340089076578057	0.334690705903281
gene_505	0.00235636679386481	0	0.0866191682788647	0.00168190349581264
gene_506	0	0.0315207544434058	0.0160972225355643	0
gene_507	0	0	0	0
gene_508	4.94865409978576	8.36996394056399	3.58558935995512	5.07588154364018
gene_509	0.513261676525278	0.58911897388522	1.32610448160497	0.12029782092319
gene_510	0.0782245068257176	0.211697143609521	0	0
gene_511	0	0	0	0
gene_512	0	0	0	0
gene_513	0.346925128557036	0.329193689301318	5.34225688793362	0.678209942029989
gene_514	0.147438990887117	0.108606776460862	0.197660626243135	0.271459595480193
gene_515	0.0393086328091955	0.0241348929452731	0	0.331101507454534
gene_516	0.467750852367862	0.38177548122218	0.0955780928601284	0.39571743665615
gene_517	2.08955236845768	1.01258641874196	0.436315332648482	0.0323204631388211
gene_518	0.252429352257204	0.381450765244035	0.465181730035599	0.374574233459659
gene_519	0	0.0226560899102472	0	0.250944778663006
gene_520	0.0307256098879473	0	0	0.0241409589954351
